Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.0,,
PEAK,230.0,-7.0,0.4,3.02
PEAK,55.0,-1.5,1.0,1.39
PEAK,850.0,2.3,1.3,1.08
PEAK,2500.0,-1.0,2.0,0.71
PEAK,5400.0,-3.6,4.0,0.36
PEAK,3850.0,1.3,3.0,0.48
