Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.9,,
PEAK,46.0,-2.2,0.71,1.89
PEAK,234.0,-2.0,1.0,1.39
PEAK,800.0,1.9,1.6,0.89
PEAK,1230.0,-1.2,1.1,1.27
PEAK,2200.0,1.6,2.0,0.71
PEAK,3080.0,-2.1,2.5,0.57
PEAK,5500.0,4.0,1.5,0.94
