Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.2,,
LOW_SHELF,140.0,1.6,0.71,
PEAK,300.0,-0.7,0.7,1.92
PEAK,880.0,1.6,1.0,1.39
PEAK,1350.0,-3.5,1.4,1.01
PEAK,2300.0,-1.6,1.4,1.01
