Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.8,,
LOW_SHELF,180.0,3.0,0.71,
PEAK,300.0,-0.8,1.0,1.39
PEAK,1000.0,4.5,1.3,1.08
PEAK,1370.0,-7.2,1.0,1.39
PEAK,2500.0,-2.3,2.0,0.71
PEAK,8000.0,5.0,1.0,1.39
