Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.9,,
PEAK,250.0,-2.6,0.5,2.54
PEAK,800.0,1.1,1.0,1.39
PEAK,1400.0,-3.1,1.2,1.17
PEAK,3700.0,5.0,0.7,1.92
PEAK,6100.0,-1.0,5.0,0.29
PEAK,7000.0,-6.0,2.0,0.71
PEAK,8500.0,-3.5,3.0,0.48
HIGH_SHELF,11000.0,-1.0,0.71,
PEAK,16000.0,-10.0,3.0,0.48
