Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.5,,
LOW_SHELF,30.0,5.0,0.75,
LOW_SHELF,105.0,5.5,0.71,
PEAK,690.0,0.9,2.5,0.57
PEAK,1950.0,3.3,1.3,1.08
HIGH_SHELF,2000.0,5.0,0.71,
PEAK,2800.0,-1.2,3.5,0.41
PEAK,3450.0,-2.5,2.0,0.71
PEAK,6700.0,-1.5,5.0,0.29
PEAK,8000.0,-3.8,5.0,0.29
HIGH_SHELF,12000.0,-1.5,0.71,
