Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.4,,
LOW_SHELF,112.0,6.0,0.7,0.31
PEAK,325.0,1.1,3.0,0.48
HIGH_SHELF,600.0,4.0,0.7,0.29
PEAK,1000.0,-2.5,2.0,0.71
PEAK,1700.0,5.0,1.2,1.17
PEAK,2900.0,-2.7,3.0,0.48
HIGH_SHELF,11000.0,3.0,0.7,0.28
