Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.3,,
LOW_SHELF,110.0,-2.0,0.71,
PEAK,220.0,3.6,1.4,1.01
PEAK,470.0,-1.4,1.3,1.08
PEAK,1350.0,-1.4,2.0,0.71
PEAK,2250.0,0.9,2.0,0.71
PEAK,5550.0,-5.7,3.0,0.48
PEAK,7780.0,-7.0,3.5,0.41
HIGH_SHELF,10000.0,1.0,0.71,
PEAK,15000.0,-4.0,2.0,0.71
