Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.3,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,140.0,-8.4,0.4,3.02
PEAK,400.0,3.3,1.0,1.39
PEAK,890.0,-3.0,1.0,1.39
PEAK,1600.0,2.5,1.2,1.17
HIGH_SHELF,3000.0,6.0,0.71,
PEAK,5500.0,-10.5,4.0,0.36
PEAK,7800.0,-6.4,4.5,0.32
HIGH_SHELF,10000.0,-5.0,0.71,
