Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.3,,
PEAK,300.0,-4.2,0.5,2.54
PEAK,875.0,0.9,2.0,0.71
PEAK,1400.0,-3.9,1.1,1.27
PEAK,2350.0,-0.6,4.0,0.36
PEAK,3600.0,-2.2,5.0,0.29
PEAK,4800.0,-1.9,5.0,0.29
PEAK,6000.0,3.0,0.8,1.7
PEAK,12000.0,-8.0,3.0,0.48
