Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.6,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,110.0,-2.0,1.3,1.08
PEAK,680.0,4.3,1.6,0.89
PEAK,800.0,5.5,0.7,1.92
PEAK,1060.0,-11.0,1.3,1.08
PEAK,1600.0,-5.3,2.0,0.71
PEAK,4700.0,-3.5,3.0,0.48
PEAK,6050.0,-3.5,6.0,0.24
PEAK,8300.0,7.0,1.0,1.39
HIGH_SHELF,12000.0,-8.0,0.71,
