Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.0,,
PEAK,78.0,-6.2,0.3,3.7
LOW_SHELF,115.0,10.0,0.65,5.58
PEAK,340.0,-1.3,0.9,1.53
PEAK,900.0,1.5,2.0,0.71
PEAK,1680.0,-11.1,1.4,1.01
PEAK,2590.0,12.4,0.9,1.53
PEAK,3320.0,-3.4,4.0,0.36
PEAK,4050.0,2.3,3.0,0.48
PEAK,4800.0,-2.5,5.0,0.29
PEAK,8000.0,-3.0,1.4,1.01
