Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.0,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,120.0,-4.1,1.3,1.08
LOW_SHELF,260.0,-7.3,0.71,
PEAK,390.0,4.2,1.3,1.08
PEAK,800.0,-3.7,1.0,1.39
HIGH_SHELF,1600.0,6.0,0.71,
PEAK,3500.0,-1.0,5.0,0.29
PEAK,6100.0,-3.0,3.0,0.48
PEAK,8100.0,-7.0,4.5,0.32
HIGH_SHELF,10000.0,-3.0,0.71,
