Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.5,,
LOW_SHELF,31.0,4.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,500.0,2.9,1.5,0.94
PEAK,1020.0,-1.8,3.0,0.48
PEAK,1500.0,-3.8,1.8,0.79
PEAK,2900.0,10.0,0.7,1.92
PEAK,3400.0,-2.3,5.0,0.29
PEAK,4320.0,-4.6,3.0,0.48
PEAK,5620.0,-3.6,5.0,0.29
PEAK,8200.0,-3.9,5.0,0.29
