Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.6,,
LOW_SHELF,90.0,10.0,0.7,0.36
PEAK,50.0,-13.0,0.18,5.04
PEAK,800.0,1.7,1.2,1.17
PEAK,2280.0,-6.0,1.9,0.75
HIGH_SHELF,3000.0,6.0,0.7,0.31
PEAK,4050.0,-6.3,4.0,0.36
HIGH_SHELF,8000.0,-6.0,0.7,0.31
