Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-13.0,,
PEAK,70.0,-1.3,1.41,1.0
LOW_SHELF,109.0,10.0,0.71,
PEAK,165.0,0.6,2.0,0.71
HIGH_SHELF,450.0,2.4,0.71,
PEAK,1170.0,-0.6,2.5,0.57
HIGH_SHELF,2600.0,10.0,0.71,
PEAK,3400.0,-2.0,3.0,0.48
PEAK,5500.0,2.2,1.4,1.01
PEAK,7800.0,-8.0,4.0,0.36
PEAK,9200.0,-3.4,3.0,0.48
