Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-11.7,,
PEAK,255.0,-3.8,0.65,2.04
PEAK,840.0,1.0,1.5,0.94
PEAK,1300.0,-1.3,2.0,0.71
PEAK,3000.0,-5.1,1.1,1.27
PEAK,3950.0,-9.5,2.8,0.51
HIGH_SHELF,4000.0,14.0,0.71,
PEAK,10000.0,-5.0,4.0,0.36
HIGH_SHELF,11000.0,-14.0,0.71,
PEAK,12000.0,-6.0,4.0,0.36
PEAK,6800.0,3.0,1.8,0.79
