Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.4,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,49.0,-5.1,0.37,3.2
HIGH_SHELF,350.0,3.0,0.71,
PEAK,515.0,3.5,1.5,0.94
PEAK,970.0,-2.0,1.5,0.94
PEAK,2010.0,1.9,1.4,1.01
PEAK,5450.0,-7.6,3.5,0.41
PEAK,7500.0,-2.4,6.0,0.24
PEAK,11000.0,-5.0,7.0,0.21
