Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.2,,
LOW_SHELF,140.0,6.2,0.7,0.31
PEAK,330.0,-3.0,1.0,1.39
PEAK,900.0,0.5,2.5,0.57
PEAK,2200.0,2.4,1.8,0.79
PEAK,3250.0,-5.7,3.0,0.48
PEAK,5000.0,6.3,1.0,1.39
PEAK,7070.0,-5.7,5.0,0.29
PEAK,9500.0,-6.0,3.0,0.48
PEAK,15000.0,5.0,1.5,0.94
