Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.2,,
PEAK,195.0,-3.7,0.5,2.54
PEAK,700.0,3.3,0.6,2.19
PEAK,900.0,1.0,2.0,0.71
PEAK,1400.0,-2.1,0.7,1.92
PEAK,4100.0,-2.0,5.0,0.29
PEAK,5120.0,-2.0,5.0,0.29
PEAK,5700.0,4.0,1.4,1.01
