Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.0,,
LOW_SHELF,110.0,2.8,0.71,
PEAK,300.0,-3.4,0.7,1.92
PEAK,1350.0,-1.6,2.0,0.71
HIGH_SHELF,1800.0,3.0,0.71,
PEAK,2900.0,-5.1,2.5,0.57
PEAK,5980.0,-4.7,4.5,0.32
PEAK,8300.0,-4.0,4.0,0.36
