Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.9,,
PEAK,59.0,-4.1,0.7,1.92
LOW_SHELF,105.0,5.5,0.71,
PEAK,200.0,-3.1,0.8,1.7
PEAK,1180.0,7.3,0.65,2.04
PEAK,2580.0,-3.8,2.0,0.71
PEAK,3500.0,-2.9,6.0,0.24
PEAK,4700.0,-1.3,6.0,0.24
PEAK,5900.0,-2.2,6.0,0.24
HIGH_SHELF,9000.0,1.5,0.71,
PEAK,10900.0,-3.0,7.0,0.21
