Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,1230.0,-8.0,1.9,0.75
HIGH_SHELF,2000.0,4.0,0.71,
PEAK,2300.0,3.0,2.0,0.71
PEAK,2700.0,-1.0,5.0,0.29
PEAK,3100.0,-1.1,4.0,0.36
PEAK,4100.0,1.7,3.0,0.48
PEAK,5530.0,-7.2,3.5,0.41
PEAK,8350.0,-3.5,8.0,0.18
HIGH_SHELF,10000.0,-4.0,0.71,
