Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.7,,
PEAK,15.0,-5.4,0.4,3.02
HIGH_SHELF,450.0,5.5,0.71,
PEAK,1350.0,-1.5,2.0,0.71
PEAK,2200.0,1.4,2.0,0.71
HIGH_SHELF,2500.0,-8.5,0.71,
PEAK,3300.0,-3.5,3.0,0.48
PEAK,4600.0,2.2,2.0,0.71
PEAK,6200.0,-8.0,4.5,0.32
