Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.5,,
LOW_SHELF,65.0,8.5,0.7,0.34
PEAK,210.0,-2.3,1.1,1.27
PEAK,2150.0,1.5,2.2,0.65
PEAK,3000.0,-2.2,3.0,0.48
PEAK,16000.0,-5.0,1.0,1.39
HIGH_SHELF,3000.0,3.0,0.7,0.28
