Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.3,,
PEAK,40.0,1.1,1.0,1.39
PEAK,140.0,-0.6,2.0,0.71
PEAK,400.0,3.7,1.1,1.27
PEAK,1520.0,-2.2,4.0,0.36
PEAK,1975.0,-7.0,1.7,0.84
PEAK,3000.0,-2.7,7.0,0.21
PEAK,3500.0,10.4,1.0,1.39
PEAK,5050.0,-10.6,1.8,0.79
PEAK,6850.0,-6.3,2.0,0.71
PEAK,11400.0,-5.6,3.0,0.48
