Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-1.8,,
LOW_SHELF,150.0,1.8,0.71,
PEAK,280.0,-0.8,0.7,1.92
PEAK,900.0,1.7,1.0,1.39
PEAK,1370.0,-3.5,1.6,0.89
PEAK,2250.0,-2.9,1.4,1.01
PEAK,4850.0,-5.0,1.9,0.75
PEAK,5000.0,4.0,1.0,1.39
