Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.5,,
LOW_SHELF,160.0,10.3,0.7,0.37
PEAK,800.0,1.4,1.1,1.27
PEAK,1400.0,-2.0,2.0,0.71
PEAK,7000.0,10.6,1.4,1.01
PEAK,2900.0,-0.7,1.0,1.39
PEAK,9500.0,-6.0,6.0,0.24
PEAK,11700.0,6.0,2.5,0.57
PEAK,10000.0,-6.0,6.0,0.24
PEAK,15500.0,-4.0,6.0,0.24
