Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.4,,
PEAK,61.0,-5.6,1.2,1.17
LOW_SHELF,105.0,5.5,0.71,
PEAK,230.0,1.6,2.0,0.71
PEAK,1150.0,-2.9,1.4,1.01
PEAK,2450.0,-1.0,3.0,0.48
HIGH_SHELF,3500.0,3.0,0.71,
PEAK,4500.0,2.0,2.0,0.71
PEAK,5750.0,-12.0,5.0,0.29
HIGH_SHELF,11000.0,-5.0,0.71,
