Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.7,,
LOW_SHELF,55.0,2.2,0.71,
PEAK,210.0,-3.9,0.5,2.54
PEAK,900.0,1.3,1.3,1.08
PEAK,1250.0,-1.2,1.4,1.01
HIGH_SHELF,2450.0,6.0,0.71,
PEAK,3600.0,-2.1,6.0,0.24
PEAK,4800.0,-1.5,5.0,0.29
HIGH_SHELF,9000.0,-5.0,0.71,
PEAK,12000.0,-8.0,3.0,0.48
