Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.9,,
PEAK,31.5,3.9,1.41,1.0
PEAK,63.0,0.6,1.41,1.0
PEAK,125.0,-2.6,1.41,1.0
PEAK,250.0,-3.3,1.41,1.0
PEAK,500.0,0.6,1.41,1.0
PEAK,1000.0,1.7,1.41,1.0
PEAK,2000.0,0.2,1.41,1.0
PEAK,4000.0,-1.2,1.41,1.0
PEAK,8000.0,0.0,1.41,1.0
PEAK,16000.0,-8.0,1.41,1.0
