Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.2,,
PEAK,50.0,-1.6,1.2,1.17
PEAK,200.0,-7.2,0.55,2.35
PEAK,410.0,4.2,1.2,1.17
PEAK,1450.0,4.7,1.2,1.17
HIGH_SHELF,2500.0,2.5,0.7,0.28
PEAK,2900.0,-10.6,1.6,0.89
PEAK,4500.0,3.0,2.0,0.71
PEAK,4800.0,-2.8,8.0,0.18
PEAK,6500.0,-3.1,6.0,0.24
PEAK,7800.0,-7.0,4.0,0.36
