Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-0.7,,
LOW_SHELF,350.0,-4.5,0.71,
PEAK,800.0,1.0,2.0,0.71
PEAK,2000.0,-5.3,1.0,1.39
PEAK,3100.0,4.0,0.71,1.89
PEAK,4550.0,-6.0,4.0,0.36
PEAK,9800.0,-4.0,6.0,0.24
PEAK,8000.0,-5.0,4.5,0.32
