Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.1,,
PEAK,78.0,-8.7,0.42,2.91
LOW_SHELF,110.0,9.9,0.71,
PEAK,310.0,-3.5,0.8,1.7
PEAK,580.0,-1.2,1.2,1.17
PEAK,900.0,1.0,2.5,0.57
PEAK,1100.0,-2.3,1.0,1.39
PEAK,3300.0,-0.7,3.0,0.48
PEAK,6100.0,-0.9,3.5,0.41
