Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.0,,
LOW_SHELF,45.0,-3.2,0.7,0.29
LOW_SHELF,400.0,-5.0,0.7,0.3
PEAK,850.0,1.9,1.1,1.27
PEAK,1300.0,-0.6,1.5,0.94
PEAK,2150.0,3.0,1.5,0.94
PEAK,3500.0,-1.8,3.0,0.48
PEAK,5500.0,-0.9,3.0,0.48
