Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.0,,
PEAK,70.0,-6.9,0.5,2.54
LOW_SHELF,105.0,5.5,0.71,
PEAK,156.0,-1.6,1.4,1.01
PEAK,255.0,3.4,1.4,1.01
PEAK,1450.0,-3.4,0.6,2.19
PEAK,3400.0,4.6,1.4,1.01
PEAK,4220.0,-2.1,6.0,0.24
PEAK,5200.0,-2.0,6.0,0.24
PEAK,8100.0,-4.1,5.0,0.29
HIGH_SHELF,10000.0,1.0,0.71,
