Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.1,,
PEAK,230.0,-2.0,0.8,1.7
PEAK,800.0,2.5,1.0,1.39
PEAK,1400.0,-1.2,1.7,0.84
PEAK,2450.0,-1.4,2.0,0.71
PEAK,2500.0,1.2,1.4,1.01
PEAK,4800.0,-1.0,3.5,0.41
HIGH_SHELF,7000.0,-1.0,0.71,
