Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.1,,
PEAK,94.0,-11.0,0.3,3.7
LOW_SHELF,105.0,5.5,0.71,
PEAK,240.0,-3.0,1.4,1.01
PEAK,340.0,6.3,1.2,1.17
PEAK,5450.0,-5.0,5.0,0.29
PEAK,5900.0,-2.3,6.0,0.24
PEAK,8000.0,3.0,1.4,1.01
PEAK,9500.0,-1.0,6.0,0.24
PEAK,10400.0,-2.7,5.0,0.29
PEAK,11200.0,-6.2,5.0,0.29
