Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.7,,
PEAK,140.0,-5.1,0.2,4.75
PEAK,760.0,1.7,1.0,1.39
PEAK,1500.0,-1.3,1.7,0.84
HIGH_SHELF,1500.0,4.0,0.71,
PEAK,3000.0,-1.0,3.0,0.48
PEAK,4300.0,2.0,1.2,1.17
PEAK,5300.0,-5.0,3.0,0.48
PEAK,7400.0,-14.0,3.5,0.41
HIGH_SHELF,11000.0,-3.0,0.71,
