Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.6,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,370.0,1.1,2.0,0.71
PEAK,1490.0,-1.2,4.0,0.36
HIGH_SHELF,2000.0,8.0,0.71,
PEAK,3100.0,-1.6,3.0,0.48
PEAK,6110.0,-5.0,4.0,0.36
HIGH_SHELF,9000.0,-6.0,0.71,
PEAK,11050.0,-6.6,5.0,0.29
