Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.1,,
PEAK,125.0,-5.0,1.1,1.27
PEAK,250.0,1.4,1.2,1.17
PEAK,1150.0,-1.7,2.0,0.71
PEAK,1850.0,-3.0,3.0,0.48
PEAK,2800.0,-1.8,5.0,0.29
PEAK,3600.0,-3.6,7.0,0.21
PEAK,4500.0,5.0,0.9,1.53
PEAK,6000.0,-4.6,3.2,0.45
PEAK,8000.0,-3.0,4.0,0.36
HIGH_SHELF,9000.0,6.0,0.71,1.89
