Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.4,,
PEAK,120.0,1.9,1.2,1.17
PEAK,330.0,-4.9,0.5,2.54
PEAK,950.0,1.8,2.0,0.71
PEAK,1700.0,-5.1,0.9,1.53
PEAK,3500.0,1.9,2.0,0.71
PEAK,4850.0,-2.6,2.2,0.65
PEAK,6150.0,3.7,3.0,0.48
