Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.1,,
PEAK,250.0,-2.7,1.0,1.39
PEAK,800.0,2.4,1.2,1.17
PEAK,1450.0,-1.0,2.0,0.71
PEAK,1900.0,-2.4,1.5,0.94
PEAK,3400.0,10.6,0.85,1.61
PEAK,5250.0,-1.7,5.0,0.29
PEAK,6100.0,-0.7,6.0,0.24
HIGH_SHELF,7000.0,-15.0,0.7,0.47
PEAK,8500.0,-3.0,2.0,0.71
PEAK,14000.0,20.0,1.0,1.39
