Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,0.1,,
PEAK,500.0,-3.0,0.8,1.7
PEAK,1300.0,-1.7,2.0,0.71
PEAK,2700.0,-1.6,3.0,0.48
PEAK,5050.0,-2.0,4.0,0.36
