Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.5,,
LOW_SHELF,50.0,3.0,0.7,0.28
PEAK,250.0,-3.3,0.8,1.7
PEAK,500.0,-0.6,2.0,0.71
PEAK,1500.0,-0.5,1.5,0.94
PEAK,2450.0,7.0,1.0,1.39
PEAK,3400.0,-1.0,4.0,0.36
PEAK,4700.0,-2.3,1.5,0.94
PEAK,5150.0,-2.7,6.0,0.24
PEAK,7000.0,3.0,1.5,0.94
