Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.3,,
PEAK,200.0,-2.1,1.0,1.39
HIGH_SHELF,600.0,-4.0,1.0,
PEAK,800.0,-1.5,4.0,0.36
PEAK,2200.0,-1.7,1.5,0.94
PEAK,4000.0,10.0,1.5,0.94
PEAK,4200.0,3.0,2.0,0.71
PEAK,6000.0,-2.9,5.0,0.29
PEAK,8000.0,-6.9,5.0,0.29
