Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.3,,
LOW_SHELF,50.0,4.0,0.7,0.29
PEAK,200.0,-6.0,0.6,2.19
PEAK,480.0,3.0,2.0,0.71
PEAK,900.0,-1.2,2.0,0.71
PEAK,2800.0,-2.7,2.0,0.71
PEAK,4500.0,9.0,1.5,0.94
PEAK,6600.0,-8.0,2.0,0.71
PEAK,11000.0,-6.0,3.0,0.48
