Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-11.5,,
LOW_SHELF,105.0,9.7,0.6,1.43
PEAK,1450.0,-11.0,1.0,1.39
HIGH_SHELF,1500.0,12.0,0.7,0.4
PEAK,2650.0,5.0,2.0,0.71
PEAK,3450.0,-1.3,6.0,0.24
PEAK,7000.0,-2.0,6.0,0.24
PEAK,10000.0,-11.0,4.0,0.36
HIGH_SHELF,8000.0,-10.0,0.7,0.36
