Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.2,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,210.0,-1.4,1.5,0.94
LOW_SHELF,400.0,-6.5,0.71,
PEAK,545.0,4.1,0.95,1.46
PEAK,1250.0,6.5,1.5,0.94
PEAK,2800.0,-5.8,1.8,0.79
PEAK,4500.0,3.0,1.0,1.39
PEAK,6050.0,-6.5,4.0,0.36
PEAK,7500.0,-1.8,6.0,0.24
HIGH_SHELF,12000.0,-4.0,0.71,
