Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.9,,
LOW_SHELF,90.0,2.5,0.71,
PEAK,350.0,-5.0,0.7,1.92
PEAK,1440.0,-6.1,1.0,1.39
PEAK,2750.0,8.0,1.0,1.39
PEAK,6700.0,-3.0,5.0,0.29
PEAK,7600.0,-4.0,5.0,0.29
