Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.9,,
PEAK,20.0,-11.0,0.19,4.89
PEAK,260.0,-1.0,0.7,1.92
PEAK,540.0,1.2,2.0,0.71
PEAK,1240.0,-5.5,1.3,1.08
PEAK,2310.0,-3.8,3.3,0.44
PEAK,3500.0,-1.8,6.0,0.24
PEAK,3800.0,6.5,1.3,1.08
PEAK,5300.0,-4.8,6.0,0.24
PEAK,8000.0,-3.0,4.0,0.36
