Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.4,,
PEAK,64.0,-4.0,0.9,1.53
LOW_SHELF,105.0,5.5,0.71,
PEAK,190.0,-1.6,0.9,1.53
PEAK,1200.0,-2.0,2.0,0.71
PEAK,3400.0,-1.0,3.0,0.48
PEAK,5100.0,-3.9,4.0,0.36
PEAK,6800.0,-1.5,6.0,0.24
PEAK,8000.0,-1.5,6.0,0.24
PEAK,8100.0,5.0,1.0,1.39
PEAK,10500.0,-1.3,6.0,0.24
