Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.2,,
PEAK,85.0,-1.5,2.0,0.71
LOW_SHELF,105.0,5.5,0.71,
LOW_SHELF,200.0,-5.7,0.71,
PEAK,390.0,-0.9,1.3,1.08
PEAK,1250.0,1.3,2.0,0.71
PEAK,2150.0,-3.6,1.7,0.84
PEAK,3240.0,-9.3,5.0,0.29
PEAK,4300.0,7.0,0.5,2.54
PEAK,5800.0,-8.2,4.0,0.36
PEAK,8600.0,-7.6,4.0,0.36
