Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.0,,
PEAK,200.0,-1.3,1.05,1.33
PEAK,800.0,3.4,0.9,1.53
PEAK,1500.0,-1.9,1.6,0.89
HIGH_SHELF,2000.0,4.5,0.7,0.29
PEAK,3800.0,-0.5,6.0,0.24
PEAK,6000.0,1.5,4.0,0.36
PEAK,7000.0,-3.3,5.0,0.29
PEAK,8600.0,-3.5,6.0,0.24
HIGH_SHELF,11000.0,-3.0,0.7,0.28
