Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.0,,
LOW_SHELF,64.0,6.0,0.7,0.31
PEAK,220.0,-3.1,0.8,1.7
PEAK,840.0,1.7,1.5,0.94
PEAK,2820.0,-4.1,3.2,0.45
PEAK,4000.0,1.0,2.0,0.71
PEAK,5200.0,-3.7,6.0,0.24
