Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.7,,
PEAK,110.0,-3.0,1.0,1.39
PEAK,220.0,2.5,1.2,1.17
PEAK,440.0,-1.4,1.3,1.08
PEAK,2350.0,2.9,1.2,1.17
PEAK,5500.0,-4.1,3.0,0.48
PEAK,7770.0,-6.4,3.0,0.48
HIGH_SHELF,10000.0,1.0,0.71,
PEAK,15000.0,-4.0,2.0,0.71
