Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.9,,
LOW_SHELF,80.0,3.8,0.7,0.29
PEAK,245.0,-4.4,0.6,2.19
HIGH_SHELF,1200.0,4.0,0.7,0.29
PEAK,1300.0,-1.9,2.0,0.71
PEAK,3000.0,-2.8,4.0,0.36
PEAK,4500.0,-0.7,4.0,0.36
PEAK,7000.0,3.0,1.0,1.39
