Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.4,,
PEAK,750.0,2.0,1.0,1.39
LOW_SHELF,300.0,-1.9,0.71,0.1
PEAK,2100.0,1.0,2.0,0.71
PEAK,3100.0,-2.0,2.0,0.71
PEAK,6100.0,2.5,2.0,0.71
