Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-12.2,,
LOW_SHELF,88.0,9.9,0.57,0.92
PEAK,270.0,-1.6,2.7,0.53
PEAK,850.0,1.9,1.7,0.84
PEAK,1380.0,-1.5,2.4,0.6
PEAK,2400.0,3.4,2.0,0.71
PEAK,3200.0,4.0,2.0,0.71
PEAK,4450.0,9.0,2.0,0.71
PEAK,5150.0,-2.3,5.0,0.29
PEAK,7700.0,11.0,2.0,0.71
PEAK,9400.0,-4.0,6.0,0.24
