Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.9,,
PEAK,230.0,-1.5,0.5,2.54
PEAK,700.0,1.1,1.0,1.39
PEAK,1600.0,-5.5,1.2,1.17
PEAK,4000.0,9.0,0.6,2.19
PEAK,7200.0,-4.5,3.0,0.48
PEAK,10200.0,-5.7,2.5,0.57
