Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.0,,
PEAK,840.0,1.0,2.0,0.71
PEAK,1430.0,-3.6,1.5,0.94
PEAK,2700.0,5.0,2.0,0.71
PEAK,3550.0,-3.6,2.0,0.71
PEAK,5100.0,2.0,2.0,0.71
PEAK,6100.0,-3.2,6.0,0.24
