Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-1.5,,
PEAK,100.0,-5.5,0.9,1.53
PEAK,225.0,-4.9,1.5,0.94
PEAK,500.0,1.8,1.4,1.01
PEAK,1070.0,-2.0,2.5,0.57
PEAK,2900.0,-5.9,0.9,1.53
PEAK,3800.0,-1.0,7.0,0.21
PEAK,5000.0,7.0,1.0,1.39
PEAK,5200.0,-2.6,5.0,0.29
PEAK,6700.0,-3.0,5.0,0.29
PEAK,8400.0,-9.5,2.5,0.57
