Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.2,,
LOW_SHELF,105.0,1.5,0.71,
PEAK,200.0,-3.5,1.41,1.0
HIGH_SHELF,2300.0,5.5,0.71,
PEAK,2400.0,-1.0,3.0,0.48
PEAK,3800.0,-2.4,6.0,0.24
PEAK,5150.0,-8.0,5.5,0.26
PEAK,6080.0,-5.2,4.5,0.32
PEAK,8450.0,-8.0,3.5,0.41
HIGH_SHELF,10000.0,-7.0,0.71,
