Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.4,,
PEAK,65.0,1.1,0.71,1.89
LOW_SHELF,500.0,-7.0,0.6,1.48
HIGH_SHELF,1150.0,6.0,0.71,
PEAK,1300.0,3.0,2.0,0.71
PEAK,1720.0,-4.1,2.2,0.65
PEAK,2500.0,-2.5,2.5,0.57
PEAK,3850.0,-2.2,4.5,0.32
PEAK,4900.0,-10.7,3.5,0.41
PEAK,10400.0,-4.0,6.0,0.24
HIGH_SHELF,11500.0,-10.0,0.71,
